==24878== NVPROF is profiling process 24878, command: ./mem_mem_ptx_all 1 0 163000 0
==24878== Profiling application: ./mem_mem_ptx_all 1 0 163000 0
==24878== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
ms,us,,,,,,,,B,B,KB,GB/s,,,,
532.944464,104.801000,,,,,,,,,,636.718750,5.794051,"GeForce GTX 950 (0)","1","13","[CUDA memcpy HtoD]"
533.050449,104.609000,,,,,,,,,,636.718750,5.804685,"GeForce GTX 950 (0)","1","13","[CUDA memcpy HtoD]"
533.162322,384.003000,637,1,1,256,1,1,28,0,0,,,"GeForce GTX 950 (0)","1","13","kernel_vectorAdd(float const *, float const *, int, int, float*, unsigned int*, unsigned int*, double*, double*) [223]"
533.548725,104.481000,,,,,,,,,,636.718750,5.811797,"GeForce GTX 950 (0)","1","13","[CUDA memcpy DtoH]"
