==22649== NVPROF is profiling process 22649, command: ./mem_mem_ptx_all 1 0 69000 0
==22649== Profiling application: ./mem_mem_ptx_all 1 0 69000 0
==22649== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
ms,us,,,,,,,,B,B,KB,GB/s,,,,
528.844863,52.320000,,,,,,,,,,269.531250,4.912940,"GeForce GTX 950 (0)","1","13","[CUDA memcpy HtoD]"
528.898399,51.840000,,,,,,,,,,269.531250,4.958430,"GeForce GTX 950 (0)","1","13","[CUDA memcpy HtoD]"
528.964703,168.866000,270,1,1,256,1,1,28,0,0,,,"GeForce GTX 950 (0)","1","13","kernel_vectorAdd(float const *, float const *, int, int, float*, unsigned int*, unsigned int*, double*, double*) [223]"
529.138977,44.960000,,,,,,,,,,269.531250,5.717194,"GeForce GTX 950 (0)","1","13","[CUDA memcpy DtoH]"
